date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:38	4627/4627	---M--	200	added ('OK')	application/javascript	etag:%22657a699f-1213%22	http://ccvcl.org/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	D:/CCvclweb/CCvcl/ccvcl.org/wp-includes/js/dist/hooks.min2ebd.js	(from http://ccvcl.org/wp-login.php)
20:40:39	29906/29906	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2000:40:38%20GMT	http://ccvcl.org/computer-vision-and-image-processing-spring-2020/	D:/CCvclweb/CCvcl/ccvcl.org/computer-vision-and-image-processing-spring-2020/index.html	(from http://ccvcl.org/courses/)
20:40:39	1123/1123	---M--	200	added ('OK')	application/javascript	etag:%22657a69a0-463%22	http://ccvcl.org/wp-admin/js/password-strength-meter.min.js?ver=6.4.2	D:/CCvclweb/CCvcl/ccvcl.org/wp-admin/js/password-strength-meter.min1e39.js	(from http://ccvcl.org/wp-login.php)
20:40:40	35801/35801	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2000:40:39%20GMT	http://ccvcl.org/data-structures-spring-2020/	D:/CCvclweb/CCvcl/ccvcl.org/data-structures-spring-2020/index.html	(from http://ccvcl.org/courses/)
20:40:40	9445/9445	---M--	200	added ('OK')	application/javascript	etag:%22657a699f-24e5%22	http://ccvcl.org/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	D:/CCvclweb/CCvcl/ccvcl.org/wp-includes/js/dist/i18n.minf92f.js	(from http://ccvcl.org/wp-login.php)
20:40:41	44108/44108	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2000:40:40%20GMT	http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/	D:/CCvclweb/CCvcl/ccvcl.org/bat-branding-assistive-technologies-for-social-good/index.html	(from http://ccvcl.org/courses/)
20:40:41	1426/1426	---M--	200	added ('OK')	application/javascript	etag:%22657a699f-592%22	http://ccvcl.org/wp-includes/js/wp-util.min.js?ver=6.4.2	D:/CCvclweb/CCvcl/ccvcl.org/wp-includes/js/wp-util.min1e39.js	(from http://ccvcl.org/wp-login.php)
20:40:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:40:41%20GMT	http://ccvcl.org/computer-vision-fall-2019/	D:/CCvclweb/CCvcl/ccvcl.org/computer-vision-fall-2019/index.html	(from http://ccvcl.org/courses/)
20:40:43	6276/6276	---M--	200	added ('OK')	application/javascript	etag:%22657a69a0-1884%22	http://ccvcl.org/wp-admin/js/user-profile.min.js?ver=6.4.2	D:/CCvclweb/CCvcl/ccvcl.org/wp-admin/js/user-profile.min1e39.js	(from http://ccvcl.org/wp-login.php)
20:40:43	18833/18833	---M--	200	added ('OK')	application/javascript	etag:%22657a699f-4991%22	http://ccvcl.org/wp-includes/js/underscore.min.js?ver=1.13.4	D:/CCvclweb/CCvcl/ccvcl.org/wp-includes/js/underscore.mind584.js	(from http://ccvcl.org/wp-login.php)
20:40:49	4041770/4041770	---M--	200	added ('OK')	application/zip	etag:%225c507ceb-3dac2a%22	http://ccvcl.org/wp-content/uploads/2019/01/slides.zip	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/01/slides.zip	(from http://ccvcl.org/publications/)
20:40:49	115127/115127	---M--	200	added ('OK')	application/javascript	etag:%22657a699f-1c1b7%22	http://ccvcl.org/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	D:/CCvclweb/CCvcl/ccvcl.org/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from http://ccvcl.org/wp-login.php)
20:40:50	6419/6419	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:49%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/1834	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/1834.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-rakesh-teddy-kumar/)
20:40:50	2355/2355	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:49%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-rakesh-teddy-kumar%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed9228.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-rakesh-teddy-kumar/)
20:40:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:40:50%20GMT	http://ccvcl.org/?p=1834	D:/CCvclweb/CCvcl/ccvcl.org/indexe6fd.html	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-rakesh-teddy-kumar/)
20:40:50	2510/2510	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:40:50%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-rakesh-teddy-kumar%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed487d	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-rakesh-teddy-kumar/)
20:40:53	8627/8627	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:51%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/1946	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/1946.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-erik-blasch/)
20:40:54	65185/65185	---M--	200	added ('OK')	image/jpeg	etag:%22607f1a0b-fea1%22	http://ccvcl.org/wp-content/uploads/2021/04/Rakesh-Kumar-vert-768x1024.jpg	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/04/Rakesh-Kumar-vert-768x1024.jpg	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-rakesh-teddy-kumar/)
20:40:54	2352/2352	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:53%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-erik-blasch%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed2f52.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-erik-blasch/)
20:40:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:40:54%20GMT	http://ccvcl.org/?p=1946	D:/CCvclweb/CCvcl/ccvcl.org/index6086.html	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-erik-blasch/)
20:40:55	2507/2507	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:40:54%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-erik-blasch%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed288d	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-erik-blasch/)
20:40:56	6573/6573	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:55%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/2402	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/2402.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-fred-roberts/)
20:40:56	39565/39565	---M--	200	added ('OK')	image/jpeg	etag:%2260b0601d-9a8d%22	http://ccvcl.org/wp-content/uploads/2021/05/Erick_Blash-1.jpeg	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/05/Erick_Blash-1.jpg	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-erik-blasch/)
20:40:57	2345/2345	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:56%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-fred-roberts%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed02ef.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-fred-roberts/)
20:40:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:40:56%20GMT	http://ccvcl.org/?p=2402	D:/CCvclweb/CCvcl/ccvcl.org/index0273.html	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-fred-roberts/)
20:40:57	2500/2500	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:40:57%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-fred-roberts%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed2838	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-fred-roberts/)
20:40:59	4082/4082	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:57%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/2649	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/2649.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-greg-olmschenk/)
20:41:00	2355/2355	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:40:59%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-greg-olmschenk%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed9124.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-greg-olmschenk/)
20:41:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:41:00%20GMT	http://ccvcl.org/?p=2649	D:/CCvclweb/CCvcl/ccvcl.org/index762e.html	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-greg-olmschenk/)
20:41:01	2510/2510	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:41:00%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-greg-olmschenk%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed49fa	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-greg-olmschenk/)
20:41:03	5967/5967	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:01%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/2663	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/2663.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-panel-benjamin-rosado-jin-chen-and-tyler-franklin/)
20:41:03	2493/2493	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:02%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-panel-benjamin-rosado-jin-chen-and-tyler-franklin%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed587c.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-panel-benjamin-rosado-jin-chen-and-tyler-franklin/)
20:41:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:41:03%20GMT	http://ccvcl.org/?p=2663	D:/CCvclweb/CCvcl/ccvcl.org/indexab01.html	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-panel-benjamin-rosado-jin-chen-and-tyler-franklin/)
20:41:04	2648/2648	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:41:03%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-panel-benjamin-rosado-jin-chen-and-tyler-franklin%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed795d	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-panel-benjamin-rosado-jin-chen-and-tyler-franklin/)
20:41:04	2345/2345	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:03%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-mubarak-shah%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed586b.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-mubarak-shah/)
20:41:05	2500/2500	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:41:04%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fic-cae-ai4ia%2Fai4ia-colloquium-speaker-mubarak-shah%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed55c2	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-mubarak-shah/)
20:41:05	7584/7584	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:03%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/2921	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/2921.json	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-mubarak-shah/)
20:41:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:41:05%20GMT	http://ccvcl.org/?p=2921	D:/CCvclweb/CCvcl/ccvcl.org/indexa6de.html	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-mubarak-shah/)
20:41:06	576/576	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:05%20GMT	http://ccvcl.org/wp-json/wp/v2/categories/1	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/categories/1.json	(from http://ccvcl.org/category/uncategorized/)
20:41:07	1326/1326	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:06%20GMT	http://ccvcl.org/wp-json/wp/v2/media/592	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/media/592.json	(from http://ccvcl.org/olmschenk-dissertation/)
20:41:07	160049/160049	---M--	200	added ('OK')	image/png	etag:%2261f1766c-27131%22	http://ccvcl.org/wp-content/uploads/2022/01/DIMACS30-FR-with-Governor-From-30th-Headshot-297x300.png	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2022/01/DIMACS30-FR-with-Governor-From-30th-Headshot-297x300.png	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-fred-roberts/)
20:41:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:41:07%20GMT	http://ccvcl.org/?p=592	D:/CCvclweb/CCvcl/ccvcl.org/index568a.html	(from http://ccvcl.org/olmschenk-dissertation/)
20:41:08	2249/2249	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:07%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Folmschenk-dissertation%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed629a.json	(from http://ccvcl.org/olmschenk-dissertation/)
20:41:08	44997/44997	---M--	200	added ('OK')	image/jpeg	etag:%2263d302c2-afc5%22	http://ccvcl.org/wp-content/uploads/2023/01/Dr_Shah.jpeg	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2023/01/Dr_Shah.jpg	(from http://ccvcl.org/ic-cae-ai4ia/ai4ia-colloquium-speaker-mubarak-shah/)
20:41:09	2406/2406	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:41:08%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Folmschenk-dissertation%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed721d	(from http://ccvcl.org/olmschenk-dissertation/)
20:41:10	2234/2234	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:09%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fprofessor-zhigang-zhu%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed2f3f.json	(from http://ccvcl.org/professor-zhigang-zhu/)
20:41:10	7301/7301	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:09%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/641	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/641.json	(from http://ccvcl.org/professor-zhigang-zhu/)
20:41:11	2391/2391	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:41:10%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fprofessor-zhigang-zhu%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed5e42	(from http://ccvcl.org/professor-zhigang-zhu/)
20:41:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:41:10%20GMT	http://ccvcl.org/?p=641	D:/CCvclweb/CCvcl/ccvcl.org/indexd2ad.html	(from http://ccvcl.org/professor-zhigang-zhu/)
20:41:13	7594/7594	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:11%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/725	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/725.json	(from http://ccvcl.org/greg-olmschenk/)
20:41:15	2209/2209	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2000:41:13%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fgreg-olmschenk%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embedd70f.json	(from http://ccvcl.org/greg-olmschenk/)
20:41:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2000:41:15%20GMT	http://ccvcl.org/?p=725	D:/CCvclweb/CCvcl/ccvcl.org/index1583.html	(from http://ccvcl.org/greg-olmschenk/)
20:41:16	48814/48814	---M--	200	added ('OK')	image/jpeg	etag:%225d6d6809-beae%22	http://ccvcl.org/wp-content/uploads/2019/09/zhigangzhu.jpg	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/09/zhigangzhu.jpg	(from http://ccvcl.org/professor-zhigang-zhu/)
20:41:16	2366/2366	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2000:41:15%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fgreg-olmschenk%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embedb494	(from http://ccvcl.org/greg-olmschenk/)
20:42:19	515183/515183	---M--	200	added ('OK')	image/png	etag:%225d891e8a-7dc6f%22	http://ccvcl.org/wp-content/uploads/2019/09/sr-gan-835x1024.png	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/09/sr-gan-835x1024.png	(from http://ccvcl.org/greg-olmschenk/)
20:42:43	184047/184047	---M--	200	added ('OK')	image/jpeg	etag:%225d892242-2ceef%22	http://ccvcl.org/wp-content/uploads/2019/09/2019-GSoE-graduate-symposium-poster-1024x683.jpg	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/09/2019-GSoE-graduate-symposium-poster-1024x683.jpg	(from http://ccvcl.org/greg-olmschenk/)
20:42:44	122540/122540	---MCZ	200	added ('OK')	text/css	etag:W/%225d5357cb3704e1f43a1f5bfed2aebf42%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.5/css/bootstrap.min.css	D:/CCvclweb/CCvcl/maxcdn.bootstrapcdn.com/bootstrap/3.3.5/css/bootstrap.min.css	(from http://ccvcl.org/~fhu/)
20:43:01	95992/95992	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	D:/CCvclweb/CCvcl/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://ccvcl.org/~fhu/)
20:43:03	36816/36816	---MCZ	200	added ('OK')	application/javascript	etag:W/%224becdc9104623e891fbb9d38bba01be4%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.5/js/bootstrap.min.js	D:/CCvclweb/CCvcl/maxcdn.bootstrapcdn.com/bootstrap/3.3.5/js/bootstrap.min.js	(from http://ccvcl.org/~fhu/)
20:43:04	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2000:43:03%20GMT	http://ccvcl.org/media/css/home.css	D:/CCvclweb/CCvcl/ccvcl.org/media/css/home.11c.delayed	(from http://ccvcl.org/~fhu/)
20:43:04	1657/1657	---MCZ	200	added ('OK')	application/javascript	etag:W/%228bafcfb6872e60dd315531cc5a91a521%22	http://cdn.mathjax.org/mathjax/latest/MathJax.js?config=TeX-AMS-MML_HTMLorMML	D:/CCvclweb/CCvcl/cdn.mathjax.org/mathjax/latest/MathJaxdda6.js	(from http://ccvcl.org/~fhu/)
20:43:04	8053/8053	---MCZ	200	added ('OK')	text/html	etag:W/%2263955b9a-1f75%22	http://ccvcl.org/~fhu/index.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/index-2.html	(from http://ccvcl.org/~fhu/)
20:43:05	18040/18040	---MCZ	200	added ('OK')	text/html	etag:W/%2263967f52-4678%22	http://ccvcl.org/~fhu/publications.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/publications.html	(from http://ccvcl.org/~fhu/)
20:43:06	8910/8910	---MCZ	200	added ('OK')	text/html	etag:W/%2263957306-22ce%22	http://ccvcl.org/~fhu/projects.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/projects.html	(from http://ccvcl.org/~fhu/)
20:43:06	3298/3298	---MCZ	200	added ('OK')	text/html	etag:W/%2263955ca2-ce2%22	http://ccvcl.org/~fhu/more.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/more.html	(from http://ccvcl.org/~fhu/)
20:43:06	22671/22671	---MCZ	200	added ('OK')	text/html	etag:W/%225c36586e-588f%22	http://ccvcl.org/~fhu/CSc212FG-Fall2016.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/CSc212FG-Fall2016.html	(from http://ccvcl.org/~fhu/)
20:43:09	16974/16974	---M--	200	added ('OK')	image/jpeg	etag:%225c365899-424e%22	http://ccvcl.org/~fhu/new_star_icon.jpeg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/new_star_icon.jpg	(from http://ccvcl.org/~fhu/)
20:43:41	1143449/1143449	---M--	200	added ('OK')	image/png	etag:%225d89289f-117299%22	http://ccvcl.org/wp-content/uploads/2019/09/greg-olmschenk-1024x1024.png	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/09/greg-olmschenk-1024x1024.png	(from http://ccvcl.org/greg-olmschenk/)
20:44:24	259455/259455	---M--	200	added ('OK')	application/pdf	etag:%2262a2308c-3f57f%22	http://ccvcl.org/~fhu/papers/SoCAV2022_call_for_paper.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/papers/SoCAV2022_call_for_paper.pdf	(from http://ccvcl.org/~fhu/)
20:44:28	482368/482368	---M--	200	added ('OK')	application/pdf	etag:%2262a2446f-75c40%22	http://ccvcl.org/~fhu/papers/Feng_Hu_Best_Paper_Award.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/papers/Feng_Hu_Best_Paper_Award.pdf	(from http://ccvcl.org/~fhu/)
20:45:28	875212/875212	---M--	200	added ('OK')	image/png	etag:%22638feb47-d5acc%22	http://ccvcl.org/~fhu/Images/FengHu.png	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/FengHu.png	(from http://ccvcl.org/~fhu/)
20:45:50	138833/138833	---M--	200	added ('OK')	image/jpeg	etag:%2263955afa-21e51%22	http://ccvcl.org/~fhu/Images/The_ATM_machine_is_too_small_to_cash_our_'big'_awarded_in_CUNY-IBM_Watson_Case_Competition.jpeg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Images/The_ATM_machine_is_too_small_to_cash_our_'big'_awarded_in_CUNY-IBM_Watson_Case_Competition.jpg	(from http://ccvcl.org/~fhu/)
20:49:32	629654/629654	---M--	200	added ('OK')	image/jpeg	etag:%225c365871-99b96%22	http://ccvcl.org/~fhu/certificate_of_recognition.jpg	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/certificate_of_recognition.jpg	(from http://ccvcl.org/~fhu/)
21:04:30	7698067/7698067	---M--	200	added ('OK')	application/pdf	etag:%2262a2306e-757693%22	http://ccvcl.org/~fhu/papers/SoCAV22_UVR_FengHU.pdf	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/papers/SoCAV22_UVR_FengHU.pdf	(from http://ccvcl.org/~fhu/)
